발생월,발생일,시도,시군구,사고건수,사망자수,중상자수,경상자수,부상신고자수
01,05,전남,순천시,2,0,1,1,0
01,05,전남,광양시,2,0,0,2,0
01,05,전남,담양군,1,0,0,2,0
01,05,전남,고흥군,1,0,2,0,0
01,05,전남,보성군,1,0,0,1,0
01,05,전남,화순군,1,0,1,1,0
01,05,전남,강진군,2,0,0,2,0
01,05,전남,영암군,2,0,0,4,0
01,05,전남,영광군,1,0,1,0,0
01,05,경북,포항시,3,0,3,2,0
01,05,경북,경주시,2,0,0,2,0
01,05,경북,김천시,2,0,0,3,0
01,05,경북,구미시,1,0,1,0,0
01,05,경북,영천시,1,0,0,3,0
01,05,경북,상주시,1,0,0,0,1
01,05,경북,영양군,1,0,1,0,0
01,05,경북,성주군,1,0,0,1,0
01,05,경북,칠곡군,3,0,2,5,1
01,05,경북,예천군,1,0,1,0,0
01,05,경북,경산시,3,0,1,5,0
01,05,경남,진주시,2,0,1,1,0
01,05,경남,통영시,1,0,0,1,0
01,05,경남,김해시,3,0,1,2,1
01,05,경남,밀양시,1,0,1,0,0
01,05,경남,거제시,2,0,0,4,0
01,05,경남,함안군,1,0,0,1,0
01,05,경남,창녕군,1,0,0,1,0
01,05,경남,양산시,1,0,0,1,0
01,05,경남,고성군,1,0,1,0,0
01,05,경남,거창군,1,0,0,1,0
01,05,경남,합천군,1,0,1,0,0
01,05,경남,창원시(통합),5,0,3,2,0
01,05,제주,제주시,10,0,1,11,0
01,05,제주,서귀포시,4,0,2,3,0
01,05,대구,중구,1,0,0,3,0
01,05,대구,동구,2,0,0,4,0
01,05,대구,서구,2,0,0,3,0
01,05,대구,남구,1,0,0,2,0
01,05,대구,북구,2,0,0,2,0
01,05,대구,수성구,4,0,1,5,0
01,05,대구,달서구,5,0,2,4,0
01,05,대구,달성군,1,0,0,1,0
01,05,인천,중구,1,0,0,2,0
01,05,인천,미추홀구,2,0,0,1,1
01,05,인천,부평구,3,0,1,3,1
01,05,인천,남동구,4,0,1,4,0
01,05,인천,서구,3,0,0,11,1
01,05,인천,계양구,1,0,2,0,0
01,05,인천,강화군,1,1,0,2,0
01,05,광주,동구,1,0,0,1,0
01,05,광주,서구,3,0,0,6,2
01,05,광주,북구,2,0,0,3,0
01,05,광주,광산구,5,0,4,3,0
01,05,광주,남구,2,0,0,3,0
01,05,대전,중구,4,0,1,4,1
01,05,대전,서구,3,0,0,3,0
01,05,대전,유성구,4,0,2,4,1
01,05,대전,대덕구,2,0,0,4,1
01,05,울산,중구,1,0,0,2,0
01,05,울산,동구,1,0,0,2,0
01,05,울산,북구,4,0,2,3,0
01,05,세종,세종시,2,0,0,2,0
01,06,서울,종로구,3,0,0,2,1
01,06,서울,중구,1,0,0,1,0
01,06,서울,용산구,4,0,1,3,0
01,06,서울,성동구,4,1,0,4,0
01,06,서울,동대문구,7,0,2,5,1
01,06,서울,성북구,2,0,0,1,1
01,06,서울,은평구,3,0,1,2,0
01,06,서울,서대문구,5,0,1,3,1
01,06,서울,마포구,3,0,1,2,0
01,06,서울,강서구,4,0,1,3,0
01,06,서울,구로구,1,0,0,2,0
01,06,서울,영등포구,3,0,0,2,1
01,06,서울,동작구,6,0,1,5,0
01,06,서울,관악구,2,0,0,2,0
01,06,서울,강남구,11,0,2,15,0
01,06,서울,강동구,3,0,2,1,0
01,06,서울,송파구,6,0,2,7,0
01,06,서울,서초구,8,0,2,8,0
01,06,서울,양천구,4,0,0,12,1
01,06,서울,중랑구,2,0,1,2,0
01,06,서울,노원구,2,0,0,2,0
01,06,서울,광진구,3,0,1,3,0
01,06,서울,강북구,2,0,0,2,0
01,06,서울,금천구,2,0,0,2,0
01,06,부산,중구,2,0,0,3,0
01,06,부산,서구,2,0,0,3,0
01,06,부산,동구,5,0,3,2,0
01,06,부산,영도구,1,0,0,3,0
01,06,부산,부산진구,7,0,2,6,0
01,06,부산,동래구,1,0,1,0,0
01,06,부산,남구,1,0,1,0,0
01,06,부산,북구,2,0,0,4,0
01,06,부산,해운대구,3,0,0,3,2
01,06,부산,사하구,1,0,0,1,0
01,06,부산,금정구,1,0,0,1,0
01,06,부산,강서구,1,0,0,1,0
01,06,부산,연제구,1,0,0,1,0
01,06,부산,사상구,1,0,0,1,0
01,06,부산,기장군,1,0,0,1,0
01,06,경기,수원시,25,0,9,20,7
01,06,경기,성남시,13,0,4,14,1
01,06,경기,의정부시,2,0,0,3,0
01,06,경기,안양시,1,0,1,0,0
01,06,경기,부천시,9,1,0,8,1
01,06,경기,안산시,13,0,2,13,3
01,06,경기,평택시,13,0,2,13,2
01,06,경기,광명시,1,0,0,1,0
01,06,경기,구리시,5,0,2,5,0
01,06,경기,여주시,2,0,0,4,0
01,06,경기,화성시,8,0,3,6,2
01,06,경기,시흥시,3,0,1,3,0
01,06,경기,파주시,6,0,2,4,1
01,06,경기,고양시,11,0,2,11,0
01,06,경기,광주시,3,0,2,1,0
01,06,경기,포천시,4,1,0,3,0
01,06,경기,가평군,3,0,1,2,0
01,06,경기,양평군,1,0,1,0,0
01,06,경기,이천시,5,0,0,8,0
01,06,경기,용인시,17,0,4,24,2
01,06,경기,안성시,3,0,2,3,0
01,06,경기,김포시,5,0,3,6,0
01,06,경기,동두천시,1,0,0,0,1
01,06,경기,과천시,1,0,0,1,0
01,06,경기,군포시,3,0,2,2,1
01,06,경기,남양주시,8,0,4,9,0
01,06,경기,오산시,5,0,2,4,0
01,06,경기,하남시,7,0,0,14,1
01,06,강원,춘천시,5,0,2,2,3
01,06,강원,원주시,2,0,0,2,0
01,06,강원,동해시,1,0,0,1,0
01,06,강원,강릉시,4,0,2,5,0
01,06,강원,속초시,2,0,1,2,0
01,06,강원,홍천군,1,0,0,1,0
01,06,강원,횡성군,1,0,0,1,0
01,06,강원,평창군,1,0,0,2,0
01,06,강원,정선군,1,0,1,2,0
01,06,강원,양양군,1,0,0,2,0
01,06,충북,청주시,8,0,1,10,0
01,06,충북,충주시,2,0,0,5,0
01,06,충북,제천시,3,0,0,7,1
01,06,충북,진천군,2,0,1,3,0
01,06,충북,음성군,1,0,1,0,0
01,06,충북,단양군,1,0,0,1,0
01,06,충남,천안시,9,0,0,14,0
01,06,충남,아산시,1,0,1,0,0
01,06,충남,보령시,2,0,0,3,0
01,06,충남,공주시,2,0,2,0,0
01,06,충남,서산시,2,0,0,2,0
01,06,충남,금산군,1,0,0,1,0
01,06,충남,서천군,1,0,0,1,0
01,06,충남,홍성군,2,0,2,0,0
01,06,전북,전주시,3,0,2,2,0
01,06,전북,군산시,5,0,1,5,0
01,06,전북,정읍시,1,0,1,0,0
01,06,전남,목포시,4,0,1,2,1
01,06,전남,여수시,2,0,0,2,0
01,06,전남,순천시,3,0,2,1,0
01,06,전남,광양시,2,0,1,1,0
01,06,전남,고흥군,1,0,1,0,0
01,06,전남,화순군,2,0,1,3,0
01,06,전남,장흥군,1,0,0,1,0
01,06,전남,무안군,2,0,0,2,0
01,06,전남,장성군,2,0,2,0,0
01,06,전남,완도군,2,0,1,1,0
01,06,전남,신안군,1,1,1,0,0
01,06,경북,포항시,11,0,3,11,0
01,06,경북,경주시,1,0,2,0,0
01,06,경북,김천시,2,0,2,0,0
01,06,경북,안동시,1,0,0,1,0
01,06,경북,구미시,4,0,1,2,1
01,06,경북,영주시,2,0,1,3,0
01,06,경북,영천시,3,0,1,2,0
01,06,경북,문경시,3,0,1,5,0
01,06,경북,의성군,1,1,0,0,0
01,06,경북,청도군,1,0,3,0,0
01,06,경북,성주군,1,0,1,0,0
01,06,경북,칠곡군,1,0,0,2,0
01,06,경북,울진군,1,1,2,0,0
01,06,경북,경산시,1,0,1,0,0
01,06,경남,통영시,4,0,0,4,0
01,06,경남,김해시,5,0,2,3,1
01,06,경남,거제시,2,0,0,3,0
01,06,경남,의령군,1,0,1,0,0
01,06,경남,창녕군,1,1,0,0,0
01,06,경남,양산시,2,0,1,2,0
01,06,경남,고성군,1,0,0,3,0
01,06,경남,사천시,1,0,0,1,0
01,06,경남,하동군,1,0,1,1,0
01,06,경남,창원시(통합),7,0,2,7,0
01,06,제주,제주시,5,0,1,5,0
01,06,대구,중구,1,0,0,3,0
01,06,대구,동구,2,0,1,2,1
01,06,대구,서구,4,0,1,7,0
01,06,대구,남구,3,0,2,0,1
01,06,대구,북구,4,0,1,5,0
01,06,대구,수성구,7,0,1,6,0
01,06,대구,달서구,5,0,0,4,1
01,06,대구,달성군,3,0,1,2,0
01,06,인천,중구,1,0,0,1,0
01,06,인천,미추홀구,2,0,0,3,0
01,06,인천,부평구,1,0,1,0,0
01,06,인천,남동구,4,0,1,5,0
01,06,인천,서구,4,0,0,5,0
01,06,인천,연수구,2,0,1,2,0
01,06,인천,계양구,3,0,2,2,0
01,06,인천,강화군,1,0,0,1,0
01,06,광주,서구,6,0,0,12,0
01,06,광주,북구,7,0,0,14,0
01,06,광주,광산구,4,0,0,5,0
01,06,광주,남구,5,0,1,5,1
01,06,대전,동구,4,0,2,7,0
01,06,대전,서구,4,0,0,6,0
01,06,대전,유성구,6,0,0,8,0
01,06,대전,대덕구,5,0,1,4,0
01,06,울산,동구,1,0,1,0,0
01,06,울산,북구,1,0,0,5,1
01,06,울산,울주군,2,0,1,2,0
01,06,세종,세종시,1,0,1,0,0
01,07,서울,종로구,2,0,0,2,0
01,07,서울,중구,4,0,1,2,1
01,07,서울,용산구,1,0,0,1,0
01,07,서울,성동구,7,0,3,5,0
01,07,서울,동대문구,5,0,0,5,0
01,07,서울,성북구,7,0,3,6,0
01,07,서울,도봉구,1,0,0,2,0
01,07,서울,은평구,3,0,0,3,1
01,07,서울,서대문구,1,0,0,1,0
01,07,서울,마포구,8,0,1,10,1
01,07,서울,강서구,3,0,0,4,0
01,07,서울,구로구,3,0,0,3,0
01,07,서울,영등포구,9,0,1,10,2
01,07,서울,동작구,3,0,0,2,1
01,07,서울,강남구,11,0,3,15,2
01,07,서울,강동구,3,0,0,3,0
01,07,서울,송파구,10,0,3,8,0
01,07,서울,서초구,4,0,1,5,0
01,07,서울,양천구,3,0,0,4,0
01,07,서울,중랑구,3,0,0,3,0
01,07,서울,노원구,4,0,3,3,0
01,07,서울,광진구,2,0,0,2,0
01,07,서울,금천구,3,0,0,3,1
01,07,부산,중구,1,0,0,1,0
01,07,부산,서구,1,0,1,0,0
01,07,부산,동구,1,0,0,1,0
01,07,부산,부산진구,8,0,0,9,0
01,07,부산,동래구,2,0,0,2,0
01,07,부산,남구,7,0,2,7,0
01,07,부산,북구,2,0,2,1,0
01,07,부산,해운대구,1,0,0,1,0
01,07,부산,금정구,5,0,2,5,2
01,07,부산,강서구,1,0,0,5,0
01,07,부산,연제구,3,0,1,2,0
01,07,부산,수영구,1,0,0,1,0
01,07,부산,사상구,3,0,0,2,1
01,07,경기,수원시,22,0,2,26,3
01,07,경기,성남시,7,0,0,7,0
01,07,경기,의정부시,9,0,0,13,0
01,07,경기,안양시,3,0,2,4,0
01,07,경기,부천시,13,0,3,12,1
01,07,경기,안산시,12,0,4,14,1
01,07,경기,평택시,11,0,0,17,1
01,07,경기,광명시,1,0,0,1,0
01,07,경기,구리시,1,0,0,1,0
01,07,경기,양주시,4,0,0,4,0
01,07,경기,화성시,14,0,3,13,1
01,07,경기,시흥시,6,0,1,5,0
01,07,경기,파주시,4,0,2,2,1
01,07,경기,고양시,14,0,2,16,2
01,07,경기,광주시,4,0,3,4,0
01,07,경기,포천시,3,0,0,6,0
01,07,경기,가평군,2,0,1,1,0
01,07,경기,이천시,5,0,1,4,0
01,07,경기,용인시,16,0,7,14,0
01,07,경기,안성시,3,0,0,2,2
01,07,경기,김포시,12,0,6,19,0
01,07,경기,과천시,1,0,0,1,0
01,07,경기,군포시,1,0,1,0,0
01,07,경기,남양주시,5,0,0,6,0
01,07,경기,의왕시,2,0,0,3,0
01,07,경기,하남시,5,0,1,10,0
01,07,강원,원주시,7,0,1,10,0
01,07,강원,동해시,1,0,0,1,0
01,07,강원,강릉시,2,0,0,3,0
01,07,강원,횡성군,1,0,1,0,0
01,07,강원,정선군,1,0,0,1,0
01,07,강원,양양군,1,0,1,1,0
01,07,충북,청주시,17,0,4,17,0
01,07,충북,충주시,3,0,0,3,1
01,07,충북,제천시,1,0,0,1,0
01,07,충북,보은군,1,0,0,2,0
01,07,충북,진천군,1,0,1,0,0
01,07,충북,음성군,2,0,0,2,0
01,07,충북,단양군,1,0,1,1,0
01,07,충북,증평군,2,0,2,1,0
01,07,충남,천안시,15,0,4,12,1
01,07,충남,아산시,5,0,4,2,0
01,07,충남,공주시,1,0,0,1,0
01,07,충남,서산시,1,0,1,0,0
01,07,충남,금산군,2,0,1,2,0
01,07,충남,태안군,1,0,1,0,0
01,07,충남,논산시,4,0,3,3,0
01,07,충남,서천군,1,0,0,2,0
01,07,충남,예산군,2,0,0,2,0
01,07,충남,당진시,1,0,1,0,0
01,07,전북,전주시,8,0,3,9,0
01,07,전북,군산시,5,0,2,2,1
01,07,전북,김제시,1,0,0,1,0
01,07,전북,고창군,1,0,2,0,0
01,07,전북,익산시,3,0,2,3,0
01,07,전남,목포시,3,0,1,2,0
01,07,전남,여수시,4,0,1,3,0
01,07,전남,순천시,5,0,2,4,0
01,07,전남,나주시,1,0,0,1,0
01,07,전남,광양시,2,0,1,1,0
01,07,전남,담양군,1,0,0,2,0
01,07,전남,구례군,1,0,0,1,0
01,07,전남,고흥군,1,0,0,0,1
01,07,전남,보성군,1,0,1,0,0
01,07,전남,화순군,1,0,0,1,0
01,07,전남,무안군,2,0,0,3,0
01,07,전남,영광군,2,0,0,3,0
01,07,전남,장성군,1,0,0,1,0
01,07,경북,포항시,4,0,3,6,2
01,07,경북,경주시,5,0,1,6,0
01,07,경북,안동시,3,1,3,2,0
01,07,경북,구미시,9,0,3,3,4
01,07,경북,영천시,1,0,2,0,0
01,07,경북,문경시,1,0,0,1,0
01,07,경북,상주시,1,0,1,0,0
01,07,경북,의성군,1,0,0,2,0
01,07,경북,영양군,1,0,0,1,0
01,07,경북,성주군,1,0,0,1,0
01,07,경북,칠곡군,2,0,0,3,0
01,07,경북,울진군,1,0,1,1,0
01,07,경북,경산시,5,0,1,5,0
01,07,경남,진주시,1,0,0,1,0
01,07,경남,김해시,6,0,3,6,0
01,07,경남,거제시,4,1,0,4,0
01,07,경남,함안군,1,0,1,0,0
01,07,경남,양산시,1,0,0,3,0
01,07,경남,고성군,2,0,3,0,0
01,07,경남,남해군,1,0,0,0,1
01,07,경남,하동군,1,0,1,0,0
01,07,경남,거창군,1,0,1,0,0
01,07,경남,합천군,2,0,0,2,0
01,07,경남,창원시(통합),8,2,1,9,0
01,07,제주,제주시,2,0,1,5,0
01,07,제주,서귀포시,6,0,2,7,4
01,07,대구,중구,5,0,1,2,2
01,07,대구,동구,2,0,0,3,0
01,07,대구,서구,2,0,1,1,0
01,07,대구,북구,7,0,1,13,2
01,07,대구,수성구,6,0,5,5,0
01,07,대구,달서구,7,1,0,6,0
01,07,대구,달성군,1,0,0,1,0
01,07,인천,중구,1,0,0,1,0
01,07,인천,동구,1,0,1,0,0
01,07,인천,미추홀구,2,0,1,1,0
01,07,인천,부평구,6,0,0,5,2
01,07,인천,남동구,4,0,2,2,0
01,07,인천,서구,9,0,1,10,0
01,07,인천,계양구,2,0,0,2,0
01,07,광주,동구,1,0,0,1,0
01,07,광주,서구,6,1,0,8,0
01,07,광주,북구,14,0,4,24,1
01,07,광주,광산구,6,0,0,8,0
01,07,광주,남구,4,0,0,7,0
01,07,대전,동구,2,0,0,2,1
01,07,대전,중구,2,0,1,2,0
01,07,대전,서구,7,0,0,9,1
01,07,대전,유성구,3,0,1,4,0
01,07,대전,대덕구,2,0,0,4,0
01,07,울산,중구,2,0,0,2,0
01,07,울산,남구,2,0,1,1,0
01,07,울산,동구,1,0,0,1,0
01,07,울산,북구,3,0,1,2,0
01,07,울산,울주군,1,0,0,1,0
01,07,세종,세종시,2,0,0,1,1
01,08,서울,종로구,3,0,0,2,1
01,08,서울,중구,3,0,1,2,0
01,08,서울,성동구,2,0,0,2,0
01,08,서울,동대문구,4,0,0,5,0
01,08,서울,성북구,7,0,2,9,0
01,08,서울,도봉구,2,0,0,3,0
01,08,서울,은평구,5,0,2,2,1
01,08,서울,서대문구,4,0,3,2,0
01,08,서울,마포구,2,0,3,4,0
01,08,서울,강서구,6,0,1,7,0
01,08,서울,구로구,5,0,2,4,0
01,08,서울,영등포구,9,0,2,9,0
01,08,서울,동작구,3,0,0,3,1
01,08,서울,관악구,2,0,1,1,0
01,08,서울,강남구,15,0,3,17,4
01,08,서울,강동구,4,0,0,3,1
01,08,서울,송파구,9,0,4,10,2
01,08,서울,서초구,2,0,2,0,0
01,08,서울,중랑구,3,0,1,2,1
01,08,서울,노원구,8,0,1,7,0
01,08,서울,광진구,3,0,1,1,1
01,08,서울,강북구,4,0,1,3,0
01,08,서울,금천구,1,0,1,0,0
01,08,부산,중구,1,0,1,0,0
01,08,부산,서구,2,0,0,3,0
01,08,부산,동구,1,0,0,2,0
01,08,부산,부산진구,2,0,1,1,0
01,08,부산,동래구,2,0,0,2,0
01,08,부산,북구,1,0,0,2,0
01,08,부산,해운대구,3,0,0,3,0
01,08,부산,사하구,2,0,1,5,0
01,08,부산,금정구,3,0,0,3,0
01,08,부산,강서구,1,0,0,1,0
01,08,부산,연제구,2,0,1,2,0
01,08,부산,수영구,3,0,1,2,0
01,08,부산,사상구,2,0,0,2,0
01,08,부산,기장군,2,0,0,1,3
01,08,경기,수원시,18,0,2,17,4
01,08,경기,성남시,6,0,1,6,0
01,08,경기,의정부시,4,0,1,4,0
01,08,경기,안양시,5,0,0,4,1
01,08,경기,부천시,11,0,1,12,1
01,08,경기,안산시,16,0,1,24,6
01,08,경기,평택시,10,0,0,12,2
01,08,경기,광명시,1,0,0,1,0
01,08,경기,구리시,1,0,0,1,0
01,08,경기,양주시,1,0,0,1,0
01,08,경기,여주시,1,0,0,1,0
01,08,경기,화성시,6,0,4,8,0
01,08,경기,시흥시,6,0,3,7,0
01,08,경기,파주시,3,0,1,2,0
01,08,경기,고양시,7,0,1,7,1
01,08,경기,광주시,5,0,5,5,0
01,08,경기,포천시,1,0,0,1,0
01,08,경기,양평군,1,0,1,2,0
01,08,경기,이천시,3,0,0,3,1
01,08,경기,용인시,8,1,3,5,0
01,08,경기,안성시,5,0,3,5,1
01,08,경기,김포시,7,0,2,8,1
01,08,경기,군포시,1,0,0,1,0
01,08,경기,남양주시,7,0,0,6,1
01,08,경기,오산시,1,0,0,1,0
01,08,경기,하남시,5,0,0,6,2
01,08,강원,춘천시,1,0,0,1,0
01,08,강원,원주시,6,1,4,12,1
01,08,강원,강릉시,2,0,1,2,0
01,08,강원,태백시,2,0,0,4,0
01,08,강원,삼척시,1,0,0,1,0
01,08,강원,횡성군,1,0,0,1,0
01,08,강원,영월군,1,0,0,1,0
01,08,강원,평창군,1,0,0,4,0
01,08,강원,화천군,1,3,1,0,0
01,08,강원,양구군,1,0,1,1,0
01,08,강원,양양군,1,0,0,2,0
01,08,충북,청주시,11,0,1,13,1
01,08,충북,충주시,1,0,0,2,0
01,08,충북,제천시,1,0,0,1,0
01,08,충북,진천군,2,0,0,3,0
01,08,충북,괴산군,1,0,1,0,0
01,08,충북,음성군,1,0,0,2,0
01,08,충남,천안시,7,0,1,6,1
01,08,충남,아산시,3,0,2,1,0
01,08,충남,보령시,1,1,0,0,0
01,08,충남,공주시,1,0,0,4,0
01,08,충남,서산시,2,0,1,1,0
01,08,충남,태안군,1,0,0,1,0
01,08,충남,청양군,1,0,3,0,0
01,08,충남,홍성군,1,0,0,1,0
01,08,충남,당진시,5,0,3,8,0
01,08,전북,전주시,6,0,1,14,0
01,08,전북,군산시,7,0,2,7,0
01,08,전북,정읍시,1,0,0,2,0
01,08,전북,남원시,1,0,0,1,0
01,08,전북,익산시,2,0,1,1,0
01,08,전남,목포시,1,0,0,2,0
01,08,전남,여수시,5,0,1,6,0
01,08,전남,순천시,4,0,2,3,0
01,08,전남,화순군,1,0,1,1,0
01,08,전남,장흥군,2,0,0,6,0
01,08,전남,영암군,1,0,0,1,0
01,08,전남,진도군,1,0,0,1,0
01,08,경북,포항시,6,0,3,10,0
01,08,경북,경주시,3,0,1,3,0
01,08,경북,김천시,2,0,1,2,0
01,08,경북,안동시,2,0,3,3,0
01,08,경북,구미시,3,0,0,4,0
01,08,경북,영주시,3,1,0,3,0
01,08,경북,영천시,1,0,0,1,0
01,08,경북,문경시,1,0,0,1,0
01,08,경북,상주시,3,0,3,0,0
01,08,경북,의성군,1,0,1,0,0
01,08,경북,영양군,1,1,0,0,0
01,08,경북,칠곡군,3,0,3,2,0
01,08,경북,예천군,2,0,0,3,0
01,08,경북,경산시,2,2,0,3,0
01,08,경남,진주시,1,0,1,0,0
01,08,경남,통영시,5,0,1,7,0
01,08,경남,김해시,8,0,4,10,0
01,08,경남,밀양시,2,0,1,0,1
01,08,경남,거제시,3,0,1,3,0
01,08,경남,양산시,1,0,2,0,0
01,08,경남,사천시,3,0,1,1,1
01,08,경남,남해군,1,0,1,0,0
01,08,경남,함양군,1,0,1,0,0
01,08,경남,거창군,2,0,0,2,0
01,08,경남,창원시(통합),3,0,1,3,0
01,08,제주,제주시,7,0,2,10,1
01,08,제주,서귀포시,3,0,3,3,0
01,08,대구,중구,1,0,1,0,0
01,08,대구,동구,3,0,0,4,0
01,08,대구,서구,3,0,2,1,0
01,08,대구,남구,2,0,0,3,0
01,08,대구,북구,7,0,1,15,0
01,08,대구,수성구,7,0,1,10,0
01,08,대구,달서구,4,0,1,4,0
01,08,인천,중구,1,0,0,1,0
01,08,인천,미추홀구,2,0,0,5,0
01,08,인천,부평구,3,0,0,4,0
01,08,인천,남동구,2,0,1,1,0
01,08,인천,서구,7,0,3,11,1
01,08,인천,연수구,1,0,1,0,0
01,08,인천,계양구,4,0,3,3,0
01,08,인천,옹진군,1,0,0,2,0
01,08,광주,동구,1,0,0,1,0
01,08,광주,서구,6,0,0,12,0
01,08,광주,북구,6,0,2,10,0
01,08,광주,광산구,5,0,0,7,1
01,08,대전,동구,2,0,0,3,0
01,08,대전,중구,3,0,0,4,0
01,08,대전,서구,11,0,0,19,1
01,08,대전,유성구,8,0,1,10,0
01,08,울산,중구,2,0,0,2,0
01,08,울산,남구,1,0,1,4,0
01,08,울산,동구,1,0,0,1,0
01,08,울산,북구,2,0,1,3,0
01,08,울산,울주군,1,0,1,0,0
01,09,서울,종로구,1,0,0,1,0
01,09,서울,중구,1,0,0,2,0
01,09,서울,성동구,1,0,1,0,0
01,09,서울,동대문구,5,0,1,4,0
01,09,서울,성북구,3,0,0,5,0
01,09,서울,도봉구,2,0,1,1,0
01,09,서울,서대문구,2,1,0,6,0
01,09,서울,마포구,2,0,0,1,1
01,09,서울,강서구,2,0,1,1,0
01,09,서울,구로구,4,0,2,2,0
01,09,서울,영등포구,4,0,1,2,1
01,09,서울,동작구,2,0,1,1,0
01,09,서울,관악구,4,0,1,4,0
01,09,서울,강남구,6,0,3,2,2
01,09,서울,강동구,7,0,2,10,0
01,09,서울,송파구,5,0,2,6,0
01,09,서울,서초구,5,0,0,9,0
01,09,서울,양천구,1,0,1,0,0
01,09,서울,중랑구,1,0,1,0,0
01,09,서울,노원구,1,0,0,1,0
01,09,서울,강북구,3,0,0,2,2
01,09,서울,금천구,3,0,1,7,0
01,09,부산,서구,1,0,0,1,0
01,09,부산,부산진구,2,0,0,8,0
01,09,부산,동래구,2,0,0,2,0
01,09,부산,남구,1,0,0,1,0
01,09,부산,북구,1,0,0,1,0
01,09,부산,해운대구,2,0,0,2,0
01,09,부산,사하구,3,0,2,1,0
01,09,부산,강서구,3,0,2,1,0
01,09,부산,연제구,1,0,1,0,0
01,09,부산,수영구,1,0,1,0,0
01,09,부산,기장군,1,0,0,2,0
01,09,경기,수원시,9,0,2,12,1
01,09,경기,성남시,4,0,2,2,0
01,09,경기,의정부시,3,1,1,3,0
01,09,경기,안양시,2,0,0,3,1
01,09,경기,부천시,6,0,2,7,0
01,09,경기,안산시,9,0,3,11,2
01,09,경기,평택시,5,1,2,4,1
01,09,경기,광명시,1,0,1,1,0
01,09,경기,구리시,2,0,0,2,0
01,09,경기,여주시,2,0,1,6,0
01,09,경기,화성시,6,0,2,6,0
01,09,경기,시흥시,8,0,2,8,0
01,09,경기,파주시,5,0,1,6,1
01,09,경기,고양시,10,1,1,20,2
01,09,경기,광주시,3,0,0,3,0
01,09,경기,포천시,1,0,1,0,0
01,09,경기,양평군,1,0,1,0,0
01,09,경기,이천시,2,0,0,1,2
01,09,경기,용인시,9,0,4,7,0
01,09,경기,김포시,2,0,0,2,0
01,09,경기,동두천시,2,0,0,4,0
01,09,경기,군포시,3,0,1,1,2
01,09,경기,남양주시,1,0,0,2,0
01,09,경기,오산시,1,0,1,0,0
01,09,경기,하남시,1,0,1,0,0
01,09,강원,춘천시,3,0,1,6,0
01,09,강원,원주시,4,0,0,6,0
01,09,강원,동해시,1,0,0,3,0
01,09,강원,강릉시,1,0,0,1,0
01,09,강원,태백시,1,0,1,0,0
01,09,충북,청주시,6,0,2,7,0
01,09,충북,충주시,1,0,0,1,0
01,09,충북,제천시,1,0,0,1,0
01,09,충북,옥천군,1,0,0,4,0
01,09,충북,영동군,1,0,1,2,0
01,09,충남,천안시,1,0,0,1,0
01,09,충남,서천군,1,0,0,1,0
01,09,전북,전주시,4,0,2,2,0
01,09,전북,군산시,3,0,0,6,0
01,09,전남,목포시,1,0,0,1,0
01,09,전남,여수시,2,0,0,2,0
01,09,전남,순천시,2,0,0,2,0
01,09,전남,담양군,1,0,0,2,0
01,09,전남,화순군,1,0,0,1,0
01,09,전남,장흥군,1,0,2,2,4
01,09,전남,강진군,2,0,3,3,0
01,09,전남,해남군,1,0,0,1,0
01,09,전남,영암군,1,0,0,1,0
01,09,전남,무안군,1,0,2,0,0
01,09,전남,영광군,1,0,0,1,0
01,09,전남,장성군,2,0,0,3,0
01,09,경북,포항시,2,0,0,3,0
01,09,경북,경주시,5,0,3,4,0
01,09,경북,안동시,1,0,0,4,0
01,09,경북,구미시,4,0,0,6,1
01,09,경북,문경시,1,1,0,0,0
01,09,경북,상주시,1,0,0,1,0
01,09,경북,성주군,1,0,1,0,0
01,09,경북,칠곡군,1,0,0,4,0
01,09,경남,진주시,2,0,1,2,0
01,09,경남,김해시,1,0,0,2,0
01,09,경남,밀양시,1,0,1,0,0
01,09,경남,거제시,1,0,0,1,0
01,09,경남,양산시,3,0,1,3,0
01,09,경남,고성군,1,0,1,0,0
01,09,경남,합천군,1,0,1,0,0
01,09,경남,창원시(통합),4,1,2,1,0
01,09,제주,제주시,7,0,5,4,0
01,09,제주,서귀포시,2,0,1,3,3
01,09,대구,동구,3,0,2,3,0
01,09,대구,남구,2,0,0,2,0
01,09,대구,북구,2,0,1,1,0
01,09,대구,수성구,2,0,0,2,0
01,09,대구,달서구,9,0,4,9,0
01,09,대구,달성군,2,0,0,4,0
01,09,인천,미추홀구,1,0,1,0,0
01,09,인천,부평구,2,0,0,4,0
01,09,인천,남동구,4,0,1,5,0
01,09,인천,서구,3,0,1,3,0
01,09,인천,연수구,2,0,0,2,0
01,09,인천,계양구,2,0,0,5,0
01,09,인천,강화군,1,0,0,1,0
01,09,광주,서구,2,0,0,6,0
01,09,광주,북구,4,0,1,8,0
01,09,광주,광산구,3,0,0,7,0
01,09,광주,남구,1,0,0,1,0
01,09,대전,서구,4,0,1,4,0
01,09,대전,유성구,5,0,0,9,0
01,09,대전,대덕구,1,0,0,0,1
01,09,울산,남구,2,0,1,2,0
